value,label
60.25,0
60.333333333333336,0
58.142857142857146,0
0.0,0
0.0,0
54.5,0
63.625,0
57.375,0
56.875,0
61.0,0
62.0,0
62.375,0
57.857142857142854,0
60.375,0
59.5,0
59.666666666666664,0
56.142857142857146,0
60.55555555555556,0
59.77777777777778,0
58.5,0
55.5,0
61.125,0
61.857142857142854,0
58.25,0
59.666666666666664,0
57.625,0
60.55555555555556,0
57.25,0
59.22222222222222,0
59.5,0
58.75,0
56.55555555555556,0
58.44444444444444,0
60.142857142857146,0
58.55555555555556,0
53.5,0
56.5,0
60.125,0
55.888888888888886,0
60.0,0
53.57142857142857,0
59.25,0
58.714285714285715,0
57.55555555555556,0
61.5,0
61.375,0
63.25,0
61.22222222222222,0
57.4,0
60.857142857142854,0
59.375,0
57.875,0
59.75,0
60.888888888888886,0
59.0,0
61.42857142857143,0
60.875,0
60.666666666666664,0
58.375,0
60.142857142857146,0
58.875,0
60.5,0
57.75,0
57.0,0
58.666666666666664,0
58.125,0
57.55555555555556,0
57.625,0
56.857142857142854,0
57.75,0
56.333333333333336,0
56.77777777777778,0
56.75,0
55.0,0
52.0,0
38.333333333333336,0
23.125,0
17.0,0
17.22222222222222,0
18.88888888888889,0
18.125,0
16.333333333333332,0
21.666666666666668,0
18.77777777777778,0
19.375,0
19.875,0
15.875,0
20.444444444444443,0
19.5,0
15.625,0
20.444444444444443,0
21.875,0
20.666666666666668,0
23.0,0
17.444444444444443,0
23.0,0
21.11111111111111,0
22.125,0
18.555555555555557,0
22.625,0
20.125,0
20.77777777777778,0
20.75,0
22.285714285714285,0
21.375,0
24.444444444444443,0
23.0,0
22.625,0
28.125,0
23.333333333333332,0
23.5,0
22.11111111111111,0
23.125,0
25.88888888888889,0
25.428571428571427,0
22.555555555555557,0
19.428571428571427,0
18.25,0
17.625,0
22.0,0
25.25,0
26.125,0
24.88888888888889,0
27.375,0
27.444444444444443,0
31.833333333333332,0
26.875,0
23.714285714285715,0
26.5,0
34.888888888888886,0
35.57142857142857,0
55.0,0
53.857142857142854,0
55.666666666666664,0
53.375,0
53.285714285714285,0
52.625,0
54.111111111111114,0
56.25,0
54.5,0
57.22222222222222,0
54.42857142857143,0
55.42857142857143,0
54.333333333333336,0
51.285714285714285,0
54.5,0
54.75,0
55.714285714285715,0
54.44444444444444,0
55.875,0
55.75,0
55.333333333333336,0
57.625,0
56.625,0
56.125,0
55.77777777777778,0
54.142857142857146,0
52.375,0
56.625,0
54.333333333333336,0
55.875,0
55.875,0
56.111111111111114,0
56.625,0
58.125,0
57.0,0
56.375,0
54.25,0
54.857142857142854,0
57.44444444444444,0
56.875,0
57.75,0
54.77777777777778,0
55.833333333333336,0
56.5,0
55.42857142857143,0
51.22222222222222,0
44.625,0
51.75,0
57.0,0
52.0,0
55.0,0
54.375,0
53.5,0
55.888888888888886,0
51.5,0
53.625,0
58.142857142857146,0
54.666666666666664,0
28.5,0
10.571428571428571,0
18.75,0
26.857142857142858,0
25.142857142857142,0
33.875,0
51.57142857142857,0
41.75,0
13.5,0
15.88888888888889,0
15.25,0
13.625,0
11.0,0
11.875,0
14.125,0
14.0,0
15.11111111111111,0
17.0,0
15.0,0
12.5,0
13.666666666666666,0
13.833333333333334,0
13.25,0
16.375,0
20.375,0
18.666666666666668,0
14.125,0
14.625,0
22.88888888888889,0
43.625,0
49.875,0
43.0,0
49.25,0
19.555555555555557,0
39.75,0
54.5,0
52.0,0
48.125,0
50.0,0
53.333333333333336,0
53.75,0
55.25,0
53.857142857142854,0
54.0,0
57.125,0
59.666666666666664,0
56.875,0
54.285714285714285,0
56.875,0
57.42857142857143,0
56.333333333333336,0
55.714285714285715,0
57.75,0
56.857142857142854,0
55.75,0
58.25,0
55.375,0
58.875,0
57.25,0
56.0,0
50.42857142857143,0
57.42857142857143,0
59.25,0
55.0,0
58.5,0
58.166666666666664,0
50.57142857142857,0
57.875,0
54.42857142857143,0
54.857142857142854,0
57.75,0
59.55555555555556,0
60.125,0
58.125,0
60.25,0
56.875,0
58.0,0
56.875,0
57.714285714285715,0
56.625,0
59.0,0
57.833333333333336,0
60.125,0
59.75,0
59.25,0
60.77777777777778,0
59.0,0
60.666666666666664,0
61.0,0
58.5,0
60.25,0
61.75,0
61.125,0
60.857142857142854,0
58.857142857142854,0
58.0,0
59.55555555555556,0
60.25,0
60.333333333333336,0
59.75,0
61.375,0
60.125,0
70.0,0
63.666666666666664,0
61.875,0
59.75,0
60.0,0
58.42857142857143,0
58.44444444444444,0
60.0,0
62.125,0
59.77777777777778,0
59.75,0
61.22222222222222,0
61.5,0
64.0,0
58.55555555555556,0
63.25,0
53.375,0
63.25,0
59.25,0
56.25,0
63.5,0
57.22222222222222,0
58.625,0
63.42857142857143,0
58.0,0
56.625,0
58.888888888888886,0
63.44444444444444,0
59.625,0
60.888888888888886,0
57.625,0
52.888888888888886,0
56.111111111111114,0
56.142857142857146,0
54.57142857142857,0
59.25,0
59.77777777777778,0
58.42857142857143,0
60.888888888888886,0
57.625,0
57.0,0
61.142857142857146,0
58.888888888888886,0
60.625,0
57.0,0
64.5,0
59.375,0
62.375,0
58.0,0
61.333333333333336,0
56.5,0
58.875,0
57.75,0
57.25,0
61.285714285714285,0
57.0,0
60.111111111111114,0
58.375,0
56.42857142857143,0
55.125,0
56.44444444444444,0
57.5,0
58.375,0
59.625,0
58.22222222222222,0
58.285714285714285,0
58.5,0
58.875,0
53.77777777777778,0
59.333333333333336,0
59.5,0
55.111111111111114,0
53.0,0
54.77777777777778,0
50.42857142857143,0
48.888888888888886,0
50.875,0
45.888888888888886,0
27.875,0
36.125,0
45.111111111111114,0
47.375,0
51.375,0
33.22222222222222,0
27.285714285714285,0
20.571428571428573,0
18.444444444444443,0
22.857142857142858,0
19.666666666666668,0
21.0,0
16.625,0
21.375,0
21.875,0
23.0,0
22.0,0
24.0,0
22.666666666666668,0
22.714285714285715,0
17.5,0
20.333333333333332,0
23.444444444444443,0
23.125,0
20.11111111111111,0
27.625,0
25.25,0
