value,label
45.625,0
50.666666666666664,0
44.125,0
0.0,0
0.0,0
42.0,0
41.25,0
52.0,0
52.5,0
41.375,0
45.0,0
44.625,0
42.375,0
42.0,0
44.375,0
43.77777777777778,0
40.375,0
49.888888888888886,0
41.0,0
39.5,0
46.75,0
45.0,0
43.888888888888886,0
44.25,0
48.77777777777778,0
36.75,0
38.55555555555556,0
41.25,0
48.888888888888886,0
41.0,0
39.125,0
37.22222222222222,0
38.77777777777778,0
40.42857142857143,0
40.888888888888886,0
42.0,0
37.375,0
29.875,0
33.44444444444444,0
34.0,0
39.625,0
37.625,0
27.25,0
34.55555555555556,0
36.875,0
29.11111111111111,0
31.375,0
32.666666666666664,0
40.8,0
30.5,0
38.0,0
37.25,0
39.5,0
34.666666666666664,0
40.125,0
39.25,0
41.25,0
40.55555555555556,0
42.75,0
40.0,0
39.0,0
43.125,0
38.875,0
43.333333333333336,0
46.22222222222222,0
46.25,0
47.666666666666664,0
46.25,0
53.625,0
48.25,0
50.888888888888886,0
44.888888888888886,0
50.625,0
50.57142857142857,0
46.625,0
49.22222222222222,0
52.125,0
48.57142857142857,0
48.22222222222222,0
49.888888888888886,0
49.25,0
47.0,0
50.375,0
50.333333333333336,0
46.875,0
49.5,0
52.625,0
51.0,0
46.375,0
47.0,0
46.55555555555556,0
47.0,0
32.888888888888886,0
11.0,0
5.777777777777778,0
12.5,0
13.555555555555555,0
24.125,0
26.555555555555557,0
26.5,0
29.5,0
25.333333333333332,0
17.25,0
11.875,0
20.75,0
16.444444444444443,0
29.5,0
21.375,0
22.25,0
24.88888888888889,0
23.0,0
28.11111111111111,0
36.625,0
42.888888888888886,0
46.125,0
48.22222222222222,0
44.75,0
47.333333333333336,0
45.75,0
44.888888888888886,0
45.75,0
44.125,0
43.666666666666664,0
44.0,0
46.333333333333336,0
44.5,0
43.77777777777778,0
44.125,0
43.333333333333336,0
43.44444444444444,0
42.75,0
44.625,0
44.25,0
45.666666666666664,0
43.0,0
44.666666666666664,0
45.125,0
44.22222222222222,0
43.75,0
45.55555555555556,0
45.111111111111114,0
42.57142857142857,0
44.125,0
45.111111111111114,0
44.5,0
42.875,0
43.5,0
44.5,0
42.77777777777778,0
41.75,0
45.0,0
44.55555555555556,0
43.375,0
44.625,0
45.375,0
43.44444444444444,0
44.125,0
42.25,0
43.875,0
43.0,0
42.55555555555556,0
42.125,0
43.44444444444444,0
43.375,0
40.25,0
47.5,0
47.5,0
48.5,0
40.285714285714285,0
42.77777777777778,0
43.25,0
42.875,0
42.77777777777778,0
40.857142857142854,0
44.25,0
43.75,0
39.888888888888886,0
39.25,0
34.625,0
25.77777777777778,0
39.125,0
44.666666666666664,0
35.75,0
31.5,0
28.77777777777778,0
23.25,0
25.75,0
23.25,0
19.77777777777778,0
23.375,0
28.875,0
31.25,0
28.625,0
24.88888888888889,0
27.0,0
25.444444444444443,0
29.77777777777778,0
29.75,0
26.666666666666668,0
19.666666666666668,0
25.75,0
25.857142857142858,0
24.125,0
23.22222222222222,0
26.375,0
25.555555555555557,0
24.666666666666668,0
28.75,0
27.375,0
25.666666666666668,0
24.5,0
21.375,0
19.75,0
28.25,0
26.88888888888889,0
26.125,0
25.75,0
22.444444444444443,0
25.25,0
25.625,0
27.333333333333332,0
24.75,0
26.666666666666668,0
27.0,0
24.0,0
29.75,0
30.625,0
31.0,0
44.0,0
48.375,0
47.25,0
44.875,0
45.55555555555556,0
44.0,0
48.75,0
47.625,0
45.375,0
45.888888888888886,0
55.5,0
54.333333333333336,0
54.2,0
53.125,0
56.75,0
52.4,0
49.833333333333336,0
42.75,0
52.0,0
48.75,0
48.22222222222222,0
52.125,0
51.125,0
52.55555555555556,0
51.75,0
51.44444444444444,0
51.25,0
49.5,0
51.875,0
44.44444444444444,0
57.125,0
51.125,0
53.44444444444444,0
58.125,0
56.25,0
60.125,0
59.888888888888886,0
59.5,0
59.77777777777778,0
54.0,0
53.333333333333336,0
52.0,0
51.833333333333336,0
45.111111111111114,0
49.375,0
49.5,0
49.0,0
49.5,0
51.333333333333336,0
48.5,0
50.25,0
51.333333333333336,0
48.75,0
51.111111111111114,0
48.285714285714285,0
48.0,0
52.5,0
45.888888888888886,0
47.875,0
50.125,0
49.666666666666664,0
47.0,0
46.0,0
50.0,0
45.44444444444444,0
50.75,0
44.25,0
47.888888888888886,0
49.125,0
45.111111111111114,0
43.5,0
43.0,0
47.77777777777778,0
46.875,0
44.77777777777778,0
52.375,0
40.875,0
48.333333333333336,0
50.25,0
46.625,0
41.111111111111114,0
37.75,0
42.625,0
40.0,0
43.666666666666664,0
41.25,0
47.0,0
40.111111111111114,0
35.25,0
41.77777777777778,0
34.22222222222222,0
39.625,0
38.77777777777778,0
38.875,0
44.44444444444444,0
41.888888888888886,0
34.0,0
33.0,0
36.25,0
36.55555555555556,0
38.125,0
39.55555555555556,0
40.25,0
34.22222222222222,0
42.375,0
31.666666666666668,0
34.875,0
31.11111111111111,0
35.25,0
31.875,0
32.55555555555556,0
34.375,0
30.11111111111111,0
37.375,0
38.375,0
44.55555555555556,0
44.5,0
40.55555555555556,0
44.125,0
36.666666666666664,0
35.625,0
41.111111111111114,0
42.375,0
41.77777777777778,0
42.875,0
44.111111111111114,0
47.5,0
45.111111111111114,0
45.5,0
51.25,0
44.875,0
47.333333333333336,0
45.22222222222222,0
49.75,0
47.77777777777778,0
49.125,0
45.333333333333336,0
47.25,0
46.111111111111114,0
48.0,0
50.77777777777778,0
47.875,0
49.0,0
47.888888888888886,0
47.75,0
47.375,0
47.666666666666664,0
49.5,0
47.625,0
46.888888888888886,0
48.625,0
44.22222222222222,0
44.625,0
43.75,0
44.5,0
45.75,0
45.625,0
43.333333333333336,0
42.75,0
44.55555555555556,0
47.0,0
42.375,0
44.44444444444444,0
45.0,0
45.5,0
45.333333333333336,0
44.125,0
45.25,0
47.22222222222222,0
45.125,0
46.333333333333336,0
44.875,0
39.77777777777778,0
46.875,0
44.125,0
44.111111111111114,0
42.375,0
44.44444444444444,0
44.5,0
44.75,0
42.5,0
43.0,0
43.77777777777778,0
44.875,0
45.333333333333336,0
44.0,0
44.625,0
44.44444444444444,0
42.0,0
41.77777777777778,0
43.5,0
44.77777777777778,0
43.625,0
43.75,0
45.5,0
45.125,0
43.75,0
43.5,0
44.77777777777778,0
42.25,0
43.75,0
44.77777777777778,0
44.125,0
42.77777777777778,0
43.5,0
39.625,0
44.625,0
42.111111111111114,0
42.625,0
41.77777777777778,0
43.375,0
43.0,0
42.75,0
39.5,0
41.875,0
34.0,0
34.44444444444444,0
42.125,0
44.333333333333336,0
32.375,0
43.25,0
43.888888888888886,0
43.125,0
43.22222222222222,0
42.75,0
43.22222222222222,0
45.0,0
44.22222222222222,0
40.875,0
41.75,0
38.125,0
25.375,0
29.0,0
30.625,0
32.375,0
40.125,0
43.22222222222222,0
29.555555555555557,0
28.875,0
26.875,0
26.77777777777778,0
26.555555555555557,0
27.75,0
29.0,0
33.25,0
42.25,0
33.0,0
29.0,0
29.77777777777778,0
33.5,0
26.0,0
28.25,0
27.555555555555557,0
28.0,0
18.625,0
25.88888888888889,0
22.5,0
26.88888888888889,0
21.375,0
22.25,0
28.666666666666668,0
25.25,0
26.88888888888889,0
26.142857142857142,0
25.333333333333332,0
25.375,0
23.25,0
20.875,0
20.88888888888889,0
20.125,0
25.0,0
19.375,0
22.0,0
18.666666666666668,0
25.625,0
28.555555555555557,0
25.333333333333332,0
26.375,0
20.11111111111111,0
24.0,0
22.555555555555557,0
24.5,0
23.444444444444443,0
25.625,0
23.375,0
26.25,0
19.875,0
25.333333333333332,0
23.11111111111111,0
26.25,0
24.375,0
31.77777777777778,0
27.333333333333332,0
39.5,0
43.125,0
46.666666666666664,0
32.111111111111114,0
47.875,0
44.375,0
54.0,0
46.285714285714285,0
50.666666666666664,0
48.75,0
54.285714285714285,0
52.0,0
45.0,0
52.75,0
49.5,0
50.22222222222222,0
50.375,0
52.75,0
51.333333333333336,0
52.5,0
52.22222222222222,0
52.25,0
52.55555555555556,0
53.22222222222222,0
49.75,0
51.5,0
50.22222222222222,0
52.75,0
49.875,0
49.55555555555556,0
52.875,0
51.44444444444444,0
51.375,0
50.25,0
51.42857142857143,0
51.888888888888886,0
51.44444444444444,0
49.875,0
55.125,0
50.125,0
51.888888888888886,0
59.25,0
60.75,0
60.125,0
62.625,0
61.75,0
61.666666666666664,0
62.75,0
61.875,0
61.0,0
59.111111111111114,0
58.888888888888886,0
54.0,0
60.22222222222222,0
61.625,0
60.25,0
62.857142857142854,0
61.666666666666664,0
0.0,0
60.57142857142857,0
62.5,0
62.333333333333336,0
61.75,0
60.55555555555556,0
62.125,0
62.77777777777778,0
65.0,1
63.888888888888886,0
61.22222222222222,0
60.875,0
56.44444444444444,0
48.125,0
45.55555555555556,0
49.875,0
53.0,0
47.5,0
45.333333333333336,0
52.5,0
52.22222222222222,0
53.75,0
45.0,0
46.0,0
49.625,0
52.0,0
47.666666666666664,0
41.75,0
56.875,0
45.375,0
47.25,0
47.111111111111114,0
29.75,0
37.5,0
61.333333333333336,0
42.57142857142857,0
45.375,0
51.22222222222222,0
47.0,0
42.5,0
45.333333333333336,0
42.75,0
37.0,0
37.75,0
37.77777777777778,0
37.5,0
37.77777777777778,0
35.5,0
38.375,0
39.625,0
36.22222222222222,0
31.25,0
40.0,0
33.75,0
37.625,0
34.625,0
37.44444444444444,0
32.75,0
32.888888888888886,0
39.5,0
39.55555555555556,0
41.0,0
38.375,0
43.55555555555556,0
48.44444444444444,0
42.75,0
41.375,0
43.77777777777778,0
45.625,0
42.25,0
45.77777777777778,0
43.625,0
45.77777777777778,0
44.111111111111114,0
44.25,0
47.888888888888886,0
47.333333333333336,0
47.25,0
45.125,0
47.44444444444444,0
48.0,0
44.55555555555556,0
48.714285714285715,0
47.888888888888886,0
49.77777777777778,0
51.25,0
53.55555555555556,0
51.0,0
48.22222222222222,0
48.75,0
50.285714285714285,0
48.0,0
48.625,0
52.875,0
54.77777777777778,0
53.666666666666664,0
52.625,0
52.55555555555556,0
51.875,0
54.25,0
51.0,0
53.142857142857146,0
51.888888888888886,0
49.75,0
51.44444444444444,0
51.625,0
51.625,0
49.625,0
46.111111111111114,0
46.5,0
46.22222222222222,0
46.0,0
46.75,0
42.875,0
46.333333333333336,0
44.125,0
47.333333333333336,0
45.25,0
43.0,0
47.125,0
43.888888888888886,0
45.125,0
47.125,0
46.111111111111114,0
45.25,0
43.888888888888886,0
45.0,0
43.125,0
42.333333333333336,0
30.444444444444443,0
32.375,0
35.375,0
43.44444444444444,0
45.125,0
46.44444444444444,0
42.77777777777778,0
46.375,0
44.75,0
41.333333333333336,0
45.125,0
45.625,0
