value,label
52.25,0
54.666666666666664,0
54.375,0
0.0,0
0.0,0
48.666666666666664,0
55.5,0
52.375,0
51.375,0
51.375,0
47.55555555555556,0
51.25,0
52.375,0
53.888888888888886,0
50.375,0
52.77777777777778,0
55.75,0
51.666666666666664,0
49.77777777777778,0
49.875,0
51.75,0
52.625,0
52.77777777777778,0
50.875,0
49.666666666666664,0
47.5,0
57.0,0
53.75,0
50.77777777777778,0
51.5,0
52.0,0
45.77777777777778,0
51.111111111111114,0
52.714285714285715,0
48.111111111111114,0
46.25,0
48.875,0
47.75,0
44.22222222222222,0
44.5,0
46.25,0
39.625,0
43.25,0
43.22222222222222,0
47.5,0
41.44444444444444,0
44.75,0
42.22222222222222,0
44.2,0
55.875,0
43.111111111111114,0
47.5,0
46.375,0
49.888888888888886,0
49.75,0
45.5,0
47.0,0
51.44444444444444,0
49.875,0
50.25,0
52.5,0
48.0,0
54.375,0
51.44444444444444,0
54.55555555555556,0
53.875,0
53.0,0
57.125,0
53.75,0
53.875,0
54.44444444444444,0
49.333333333333336,0
53.375,0
54.714285714285715,0
46.875,0
55.44444444444444,0
49.125,0
54.875,0
55.888888888888886,0
55.77777777777778,0
53.25,0
56.666666666666664,0
55.125,0
54.111111111111114,0
54.5,0
55.0,0
52.875,0
50.333333333333336,0
49.125,0
46.125,0
32.44444444444444,0
31.25,0
36.44444444444444,0
25.125,0
28.77777777777778,0
24.0,0
11.666666666666666,0
5.75,0
8.0,0
10.625,0
15.0,0
23.22222222222222,0
24.125,0
26.625,0
29.125,0
17.22222222222222,0
17.375,0
21.5,0
18.625,0
31.333333333333332,0
38.875,0
35.888888888888886,0
44.25,0
43.666666666666664,0
55.25,0
55.0,0
55.0,0
56.77777777777778,0
55.75,0
54.22222222222222,0
53.75,0
53.75,0
53.22222222222222,0
53.25,0
53.333333333333336,0
54.125,0
53.333333333333336,0
53.5,0
54.333333333333336,0
54.111111111111114,0
53.25,0
54.125,0
53.875,0
54.22222222222222,0
52.75,0
53.77777777777778,0
55.125,0
48.666666666666664,0
53.125,0
54.55555555555556,0
54.0,0
54.0,0
53.25,0
54.22222222222222,0
53.75,0
53.625,0
53.375,0
54.625,0
54.55555555555556,0
53.5,0
52.25,0
55.55555555555556,0
55.5,0
53.125,0
47.875,0
22.0,0
18.875,0
34.375,0
42.375,0
47.55555555555556,0
53.666666666666664,0
53.5,0
53.111111111111114,0
55.125,0
51.375,0
49.125,0
40.375,0
43.875,0
43.285714285714285,0
46.666666666666664,0
44.75,0
36.875,0
37.44444444444444,0
42.0,0
37.0,0
35.375,0
38.77777777777778,0
46.375,0
46.75,0
49.55555555555556,0
40.625,0
36.44444444444444,0
39.375,0
17.875,0
26.333333333333332,0
32.5,0
40.125,0
38.75,0
36.888888888888886,0
39.375,0
45.0,0
27.125,0
26.714285714285715,0
36.44444444444444,0
42.75,0
32.666666666666664,0
46.75,0
48.25,0
47.333333333333336,0
44.666666666666664,0
44.625,0
49.714285714285715,0
49.375,0
30.11111111111111,0
22.375,0
29.666666666666668,0
25.11111111111111,0
27.875,0
24.375,0
22.666666666666668,0
20.25,0
28.375,0
24.875,0
21.0,0
16.22222222222222,0
24.25,0
29.375,0
26.22222222222222,0
31.125,0
32.75,0
29.0,0
37.0,0
38.666666666666664,0
37.25,0
32.375,0
32.5,0
31.0,0
26.77777777777778,0
31.88888888888889,0
42.0,0
44.0,0
40.0,0
35.111111111111114,0
41.75,0
41.875,0
47.0,0
45.0,0
39.0,0
37.75,0
50.0,0
54.125,0
55.0,0
55.5,0
53.0,0
54.111111111111114,0
54.625,0
55.125,0
50.375,0
54.0,0
55.375,0
54.375,0
56.44444444444444,0
42.714285714285715,0
54.0,0
34.666666666666664,0
28.285714285714285,0
32.5,0
32.333333333333336,0
30.6,0
41.25,0
56.55555555555556,0
55.5,0
55.875,0
55.625,0
55.0,0
55.75,0
53.888888888888886,0
55.875,0
54.77777777777778,0
57.25,0
54.333333333333336,0
54.77777777777778,0
56.375,0
53.5,0
49.44444444444444,0
56.375,0
55.888888888888886,0
55.5,0
55.5,0
56.888888888888886,0
56.875,0
54.888888888888886,0
54.0,0
50.625,0
53.125,0
53.22222222222222,0
54.625,0
54.44444444444444,0
55.22222222222222,0
52.125,0
51.75,0
60.0,0
53.666666666666664,0
54.875,0
53.375,0
55.111111111111114,0
52.25,0
54.666666666666664,0
49.875,0
49.375,0
52.333333333333336,0
51.0,0
52.22222222222222,0
51.125,0
51.125,0
54.333333333333336,0
53.25,0
54.75,0
50.44444444444444,0
51.5,0
46.375,0
47.875,0
49.0,0
51.625,0
49.375,0
47.55555555555556,0
52.625,0
50.666666666666664,0
50.888888888888886,0
55.0,0
47.55555555555556,0
55.75,0
44.0,0
50.44444444444444,0
47.875,0
44.125,0
51.875,0
46.44444444444444,0
50.625,0
47.22222222222222,0
43.625,0
45.55555555555556,0
47.625,0
44.888888888888886,0
47.25,0
41.44444444444444,0
47.25,0
44.875,0
53.111111111111114,0
43.375,0
43.888888888888886,0
44.75,0
48.5,0
49.55555555555556,0
47.125,0
48.888888888888886,0
49.5,0
46.666666666666664,0
48.0,0
49.666666666666664,0
51.5,0
48.888888888888886,0
52.0,0
51.111111111111114,0
52.875,0
52.333333333333336,0
54.5,0
53.625,0
55.25,0
54.0,0
53.55555555555556,0
55.875,0
55.666666666666664,0
55.875,0
54.77777777777778,0
55.125,0
54.888888888888886,0
54.5,0
55.333333333333336,0
56.25,0
56.125,0
55.333333333333336,0
55.5,0
53.75,0
55.333333333333336,0
48.5,0
44.125,0
48.77777777777778,0
48.125,0
44.333333333333336,0
45.5,0
39.625,0
30.0,0
27.375,0
28.875,0
34.22222222222222,0
51.25,0
52.77777777777778,0
56.375,0
52.25,0
51.44444444444444,0
51.333333333333336,0
47.75,0
55.0,0
54.375,0
54.625,0
53.333333333333336,0
54.125,0
53.77777777777778,0
56.0,0
55.55555555555556,0
47.375,0
54.875,0
55.22222222222222,0
56.25,0
53.888888888888886,0
54.625,0
51.375,0
54.5,0
55.125,0
54.888888888888886,0
54.75,0
54.55555555555556,0
54.75,0
53.625,0
54.22222222222222,0
54.25,0
55.55555555555556,0
54.875,0
54.888888888888886,0
55.0,0
54.0,0
55.125,0
55.625,0
55.0,0
53.75,0
51.333333333333336,0
50.75,0
53.625,0
53.888888888888886,0
54.125,0
54.333333333333336,0
53.875,0
50.5,0
39.5,0
25.22222222222222,0
29.0,0
34.666666666666664,0
48.5,0
44.375,0
35.375,0
35.0,0
33.5,0
29.125,0
33.44444444444444,0
26.375,0
37.333333333333336,0
42.625,0
28.5,0
25.88888888888889,0
27.75,0
30.0,0
44.0,0
46.22222222222222,0
35.875,0
33.888888888888886,0
38.0,0
40.5,0
48.0,0
49.375,0
50.111111111111114,0
51.5,0
50.875,0
50.0,0
50.0,0
30.0,0
24.375,0
27.25,0
28.555555555555557,0
26.88888888888889,0
21.5,0
22.125,0
16.75,0
14.5,0
11.222222222222221,0
16.75,0
33.44444444444444,0
33.875,0
32.0,0
26.0,0
29.22222222222222,0
24.125,0
26.375,0
31.88888888888889,0
24.375,0
17.444444444444443,0
17.625,0
28.25,0
23.11111111111111,0
19.5,0
23.444444444444443,0
25.875,0
27.77777777777778,0
27.25,0
26.125,0
20.0,0
21.11111111111111,0
19.875,0
21.0,0
23.25,0
16.875,0
27.22222222222222,0
19.25,0
19.22222222222222,0
15.666666666666666,0
19.75,0
25.22222222222222,0
29.75,0
27.0,0
23.375,0
21.555555555555557,0
27.0,0
39.75,0
29.0,0
29.875,0
26.666666666666668,0
27.333333333333332,0
30.375,0
31.625,0
33.22222222222222,0
37.44444444444444,0
33.25,0
34.75,0
32.0,0
36.77777777777778,0
40.0,0
53.125,0
55.25,0
55.77777777777778,0
56.111111111111114,0
54.875,0
55.25,0
54.22222222222222,0
48.888888888888886,0
53.75,0
52.125,0
54.77777777777778,0
55.125,0
55.875,0
55.666666666666664,0
55.285714285714285,0
55.55555555555556,0
53.8,0
55.875,0
53.625,0
54.875,0
54.625,0
56.375,0
48.75,0
55.25,0
55.22222222222222,0
54.75,0
55.666666666666664,0
55.25,0
55.5,0
56.0,0
56.111111111111114,0
55.22222222222222,0
56.5,0
55.0,0
58.0,0
55.22222222222222,0
55.375,0
55.25,0
54.75,0
56.25,0
56.25,0
56.44444444444444,0
55.125,0
53.75,0
56.714285714285715,0
55.22222222222222,0
54.55555555555556,0
56.375,0
55.888888888888886,0
55.125,0
56.666666666666664,0
55.625,0
55.5,0
0.0,0
54.42857142857143,0
56.625,0
53.888888888888886,0
55.375,0
56.111111111111114,0
54.625,0
55.888888888888886,0
51.875,0
53.77777777777778,0
52.22222222222222,0
54.75,0
54.333333333333336,0
52.625,0
54.0,0
54.25,0
54.111111111111114,0
53.5,0
54.111111111111114,0
55.5,0
51.77777777777778,0
51.625,0
52.375,0
53.625,0
51.125,0
52.5,0
54.333333333333336,0
54.875,0
51.5,0
54.25,0
49.625,0
51.111111111111114,0
52.125,0
51.5,0
51.888888888888886,0
56.0,0
52.25,0
50.111111111111114,0
50.0,0
52.625,0
47.111111111111114,0
49.75,0
50.888888888888886,0
48.5,0
52.666666666666664,0
52.5,0
50.0,0
48.375,0
46.375,0
51.25,0
45.666666666666664,0
41.125,0
50.22222222222222,0
43.375,0
49.75,0
47.0,0
47.0,0
46.125,0
50.22222222222222,0
51.125,0
53.111111111111114,0
50.77777777777778,0
53.5,0
53.111111111111114,0
53.111111111111114,0
54.5,0
52.625,0
52.22222222222222,0
51.0,0
50.25,0
53.0,0
53.625,0
54.44444444444444,0
53.44444444444444,0
54.75,0
56.111111111111114,0
54.888888888888886,0
56.875,0
54.875,0
54.22222222222222,0
54.25,0
53.888888888888886,0
55.0,0
54.77777777777778,0
57.55555555555556,0
55.0,0
53.111111111111114,0
55.0,0
54.44444444444444,0
54.375,0
55.714285714285715,0
54.888888888888886,0
53.125,0
55.0,0
55.111111111111114,0
55.0,0
48.375,0
55.44444444444444,0
57.375,0
55.375,0
56.22222222222222,0
56.57142857142857,0
49.0,0
49.25,0
55.77777777777778,0
54.0,0
54.125,0
54.875,0
56.111111111111114,0
54.5,0
56.22222222222222,0
55.375,0
55.375,0
55.55555555555556,0
55.55555555555556,0
55.625,0
56.666666666666664,0
55.5,0
55.75,0
54.875,0
56.22222222222222,0
54.75,0
55.125,0
54.888888888888886,0
54.25,0
55.888888888888886,0
41.5,0
23.75,0
30.444444444444443,0
45.111111111111114,0
56.5,0
54.625,0
54.55555555555556,0
54.875,0
55.0,0
49.666666666666664,0
54.875,0
54.5,0
55.888888888888886,0
56.625,0
55.5,0
55.55555555555556,0
56.125,0
54.888888888888886,0
56.125,0
55.75,0
54.125,0
46.44444444444444,0
21.75,0
23.625,0
21.88888888888889,0
25.75,0
31.333333333333332,0
40.0,0
42.55555555555556,0
41.625,0
48.625,0
52.333333333333336,0
52.75,0
50.333333333333336,0
33.5,0
17.0,0
15.5,0
22.22222222222222,0
19.625,0
19.0,0
52.55555555555556,0
54.75,0
56.0,0
54.55555555555556,0
54.875,0
55.0,0
52.888888888888886,0
53.125,0
51.125,0
49.75,0
52.0,0
50.142857142857146,0
51.5,0
51.55555555555556,0
47.75,0
49.0,0
51.55555555555556,0
49.666666666666664,0
49.125,0
51.5,0
43.875,0
49.0,0
51.25,0
51.111111111111114,0
52.25,0
51.125,0
47.44444444444444,0
52.75,0
54.25,0
52.125,0
29.25,0
36.22222222222222,0
26.333333333333332,0
35.666666666666664,0
35.625,0
29.0,0
24.75,0
32.0,0
37.0,0
26.5,0
31.77777777777778,0
23.625,0
24.666666666666668,0
22.125,0
28.77777777777778,0
21.25,0
27.444444444444443,0
25.5,0
19.666666666666668,0
26.0,0
23.666666666666668,0
25.333333333333332,0
27.375,0
30.444444444444443,0
34.111111111111114,0
29.125,0
40.625,0
40.888888888888886,0
52.875,0
50.333333333333336,0
44.875,0
42.5,0
41.25,0
43.875,0
44.75,0
43.77777777777778,0
47.625,0
52.22222222222222,0
52.375,0
52.625,0
54.77777777777778,0
52.25,0
52.111111111111114,0
54.55555555555556,0
51.111111111111114,0
55.25,0
52.0,0
46.25,0
55.44444444444444,0
54.625,0
54.888888888888886,0
55.75,0
55.875,0
55.8,0
55.375,0
55.875,0
55.44444444444444,0
55.333333333333336,0
55.0,0
54.57142857142857,0
55.625,0
54.625,0
47.0,0
54.75,0
56.25,0
55.5,0
55.22222222222222,0
56.5,0
55.888888888888886,0
54.75,0
54.666666666666664,0
56.875,0
54.22222222222222,0
54.125,0
54.875,0
54.888888888888886,0
55.875,0
53.75,0
55.111111111111114,0
55.75,0
55.333333333333336,0
56.285714285714285,0
54.333333333333336,0
56.125,0
57.22222222222222,0
54.875,0
56.125,0
55.111111111111114,0
56.666666666666664,0
55.5,0
55.875,0
53.285714285714285,0
54.25,0
55.111111111111114,0
54.75,0
55.22222222222222,0
56.125,0
55.25,0
56.888888888888886,0
54.22222222222222,0
55.111111111111114,0
55.25,0
54.857142857142854,0
56.44444444444444,0
54.875,0
54.333333333333336,0
56.0,0
53.875,0
55.333333333333336,0
53.75,0
55.0,0
57.5,0
54.333333333333336,0
54.0,0
53.375,0
54.75,0
54.77777777777778,0
54.375,0
56.22222222222222,0
52.25,0
56.0,0
54.375,0
54.333333333333336,0
53.875,0
52.625,0
55.111111111111114,0
50.5,0
55.875,0
53.666666666666664,0
53.375,0
52.44444444444444,0
52.625,0
52.0,0
54.125,0
55.125,0
51.666666666666664,0
54.75,0
50.6,0
49.75,0
54.25,0
50.44444444444444,0
53.625,0
51.625,0
51.77777777777778,0
52.0,0
50.0,0
52.55555555555556,0
53.0,0
46.0,0
53.125,0
49.666666666666664,0
57.25,0
52.625,0
52.375,0
51.666666666666664,0
52.5,0
49.625,0
55.125,0
52.55555555555556,0
53.0,0
52.55555555555556,0
54.375,0
51.125,0
58.55555555555556,0
53.5,0
53.0,0
53.875,0
52.25,0
52.0,0
55.5,0
53.55555555555556,0
57.0,0
53.25,0
52.55555555555556,0
54.875,0
55.333333333333336,0
53.55555555555556,0
52.125,0
54.333333333333336,0
54.0,0
54.111111111111114,0
54.0,0
56.111111111111114,0
55.25,0
52.125,0
55.25,0
54.111111111111114,0
54.375,0
54.55555555555556,0
55.5,0
56.22222222222222,0
55.25,0
55.875,0
54.0,0
56.5,0
55.75,0
47.875,0
55.888888888888886,0
55.625,0
55.625,0
54.55555555555556,0
55.625,0
56.333333333333336,0
56.285714285714285,0
55.55555555555556,0
55.25,0
55.666666666666664,0
55.0,0
56.0,0
56.0,0
55.25,0
49.875,0
56.44444444444444,0
56.55555555555556,0
56.75,0
56.44444444444444,0
56.125,0
55.888888888888886,0
45.22222222222222,0
49.625,0
40.375,0
27.625,0
34.44444444444444,0
48.0,0
52.77777777777778,0
55.625,0
55.875,0
55.75,0
55.625,0
57.0,0
47.25,0
55.625,0
55.55555555555556,0
55.625,0
55.22222222222222,0
55.125,0
55.111111111111114,0
56.0,0
55.25,0
55.888888888888886,0
55.44444444444444,0
55.125,0
56.125,0
55.0,0
56.0,0
55.25,0
55.5,0
54.77777777777778,0
54.77777777777778,0
54.75,0
49.44444444444444,0
55.333333333333336,0
53.875,0
55.125,0
55.125,0
56.111111111111114,0
55.333333333333336,0
54.75,0
55.0,0
53.888888888888886,0
47.875,0
52.625,0
50.111111111111114,0
55.125,0
56.375,0
55.375,0
56.111111111111114,0
54.75,0
54.77777777777778,0
54.875,0
55.22222222222222,0
56.25,0
55.75,0
55.55555555555556,0
56.44444444444444,0
55.5,0
55.57142857142857,0
55.75,0
55.0,0
55.55555555555556,0
55.75,0
54.0,0
54.44444444444444,0
51.375,0
54.625,0
55.375,0
53.375,0
55.375,0
52.5,0
51.666666666666664,0
52.625,0
52.375,0
51.111111111111114,0
53.25,0
53.888888888888886,0
51.375,0
53.333333333333336,0
46.875,0
47.666666666666664,0
52.375,0
52.125,0
49.888888888888886,0
55.375,0
53.333333333333336,0
38.875,0
46.111111111111114,0
53.333333333333336,0
53.375,0
