value,label
2,0
14,0
4,0
2,0
42,0
4,0
2,0
44,0
4,0
36,0
6,0
44,0
18,0
8,0
10,0
4,0
6,0
22,0
6,0
4,0
20,0
20,0
30,0
6,0
28,0
60,0
22,0
14,0
34,0
46,0
38,0
52,0
40,0
32,0
64,0
38,0
26,0
18,0
14,0
42,0
8,0
32,0
16,0
6,0
4,0
26,0
22,0
2,0
12,0
16,0
4,0
26,0
26,0
16,0
36,0
20,0
4,0
18,0
44,0
50,0
48,0
44,0
38,0
38,0
74,0
56,0
28,0
10,0
40,0
36,0
0,0
28,0
32,0
26,0
4,0
26,0
48,0
10,0
12,0
6,0
40,0
26,0
64,0
14,0
70,0
70,0
18,0
22,0
66,0
14,0
36,0
20,0
22,0
50,0
22,0
14,0
4,0
14,0
10,0
26,0
6,0
4,0
28,0
2,0
4,0
28,0
42,0
16,0
44,0
30,0
26,0
12,0
14,0
14,0
12,0
14,0
0,0
24,0
20,0
22,0
0,0
2,0
8,0
14,0
0,0
10,0
10,0
4,0
40,0
20,0
0,0
50,0
18,0
8,0
16,0
16,0
10,0
2,0
0,0
8,0
2,0
6,0
6,0
4,0
14,0
12,0
2,0
4,0
48,0
2,0
12,0
2,0
46,0
4,0
14,0
2,0
34,0
8,0
32,0
22,0
14,0
16,0
12,0
40,0
24,0
6,0
18,0
2,0
0,0
38,0
22,0
6,0
6,0
50,0
26,0
6,0
18,0
30,0
12,0
0,0
10,0
48,0
8,0
12,0
28,0
50,0
36,0
16,0
22,0
10,0
44,0
26,0
12,0
6,0
14,0
14,0
36,0
10,0
0,0
16,0
34,0
16,0
2,0
20,0
42,0
6,0
8,0
22,0
8,0
4,0
0,0
42,0
10,0
2,0
12,0
0,0
2,0
22,0
12,0
50,0
28,0
0,0
4,0
44,0
18,0
2,0
6,0
18,0
12,0
24,0
38,0
20,0
26,0
42,0
40,0
8,0
20,0
32,0
46,0
22,0
12,0
38,0
4,0
10,0
22,0
16,0
2,0
2,0
14,0
10,0
24,0
14,0
38,0
40,0
40,0
32,0
14,0
48,0
20,0
36,0
6,0
2,0
28,0
42,0
14,0
14,0
30,0
42,0
40,0
44,0
36,0
32,0
30,0
48,0
0,0
2,0
46,0
22,0
22,0
34,0
20,0
54,0
34,0
14,0
22,0
44,0
38,0
24,0
14,0
52,0
20,0
12,0
6,0
48,0
8,0
4,0
16,0
42,0
20,0
0,0
66,0
14,0
2,0
10,0
4,0
10,0
0,0
2,0
8,0
22,0
0,0
22,0
28,0
26,0
16,0
54,0
56,0
18,0
18,0
56,0
48,0
8,0
18,0
6,0
2,0
14,0
14,0
28,0
4,0
12,0
4,0
8,0
40,0
2,0
2,0
18,0
22,0
16,0
10,0
16,0
14,0
32,0
10,0
18,0
22,0
20,0
18,0
8,0
42,0
8,0
18,0
8,0
8,0
44,0
4,0
0,0
0,0
2,0
0,0
10,0
10,0
12,0
0,0
10,0
0,0
10,0
18,0
0,0
12,0
2,0
0,0
10,0
50,0
20,0
28,0
40,0
42,0
48,0
20,0
42,0
32,0
18,0
2,0
2,0
2,0
30,0
34,0
34,0
12,0
14,0
4,0
0,0
14,0
26,0
32,0
14,0
52,0
24,0
42,0
18,0
8,0
2,0
0,0
20,0
26,0
14,0
0,0
12,0
2,0
0,0
10,0
16,0
32,0
40,0
8,0
6,0
32,0
2,0
4,0
0,0
30,0
36,0
24,0
62,0
8,0
38,0
28,0
36,0
10,0
22,0
42,0
24,0
12,0
10,0
4,0
2,0
44,0
28,0
2,0
4,0
16,0
50,0
6,0
32,0
44,0
50,0
52,0
14,0
0,0
34,0
12,0
14,0
2,0
12,0
14,0
12,0
36,0
18,0
52,0
26,0
16,0
8,0
14,0
38,0
12,0
6,0
22,0
64,0
8,0
4,0
18,0
24,0
6,0
10,0
12,0
14,0
12,0
12,0
32,0
16,0
22,0
38,0
32,0
46,0
18,0
72,0
48,0
34,0
30,0
40,0
20,0
0,0
16,0
40,0
8,0
32,0
38,0
32,0
18,0
20,0
24,0
24,0
26,0
18,0
24,0
4,0
0,0
2,0
40,0
10,0
6,0
30,0
28,0
10,0
6,0
34,0
16,0
12,0
4,0
2,0
6,0
8,0
8,0
2,0
12,0
6,0
6,0
0,0
10,0
12,0
0,0
10,0
12,0
0,0
10,0
34,0
2,0
34,0
48,0
28,0
56,0
14,0
16,0
0,0
10,0
16,0
24,0
4,0
4,0
16,0
12,0
4,0
42,0
8,0
12,0
28,0
52,0
44,0
70,0
24,0
2,0
24,0
24,0
32,0
34,0
72,0
20,0
16,0
0,0
34,0
34,0
56,0
16,0
10,0
38,0
28,0
50,0
2,0
0,0
4,0
8,0
0,0
16,0
16,0
34,0
42,0
32,0
114,1
192,1
254,1
210,1
176,1
278,1
116,1
242,1
188,1
248,1
184,1
228,1
288,1
64,1
76,1
148,1
186,1
212,1
130,1
112,1
40,1
100,1
146,1
198,0
264,0
316,0
384,0
274,0
194,0
94,0
156,0
174,0
196,0
112,0
46,0
94,0
170,0
216,0
270,0
198,0
346,0
144,0
84,0
110,0
148,0
160,0
178,0
182,0
192,0
98,0
84,0
232,0
272,0
308,0
114,0
192,0
146,0
42,0
106,0
144,0
158,0
162,0
148,0
142,0
198,0
238,0
110,0
118,0
236,0
164,0
124,0
90,0
160,0
182,0
238,0
224,0
202,0
234,0
62,0
76,0
36,0
68,0
80,0
126,0
98,0
166,0
252,0
252,0
314,0
258,0
240,0
176,0
170,0
10,0
0,0
14,0
8,0
6,0
0,0
0,0
0,0
2,0
22,0
16,0
22,0
36,0
36,0
40,0
36,0
34,0
144,0
230,0
268,0
282,0
174,0
92,0
0,0
8,0
14,0
0,0
2,0
2,0
6,0
2,0
4,0
6,0
20,0
6,0
16,0
20,0
24,0
22,0
16,0
8,0
156,0
178,0
196,0
202,0
178,0
182,0
130,0
148,0
150,0
114,0
164,0
158,0
140,0
80,0
48,0
98,0
90,0
158,0
162,0
184,0
160,0
172,0
102,0
76,0
164,0
308,0
322,0
240,0
222,0
94,0
102,0
192,0
204,0
242,0
292,0
360,0
254,0
406,0
286,0
284,0
216,0
210,0
248,0
250,0
254,0
78,0
86,0
206,0
242,0
300,0
498,0
394,0
176,0
236,0
228,0
320,0
194,0
64,0
168,0
234,0
296,0
278,0
376,0
374,0
184,0
294,0
400,0
456,0
254,0
210,0
64,0
90,0
140,0
196,0
212,0
178,0
86,0
50,0
94,0
142,0
196,0
188,0
278,0
164,0
138,0
254,0
334,0
366,0
202,0
418,0
114,0
236,0
136,0
24,0
86,0
114,0
146,0
138,0
196,0
180,0
90,0
194,0
206,0
262,0
136,0
120,0
182,0
264,0
338,0
372,0
332,0
394,0
168,0
200,0
64,0
170,0
216,0
274,0
342,0
306,0
348,0
366,0
258,0
374,0
158,0
274,0
348,0
250,0
96,0
126,0
230,0
290,0
388,0
528,0
310,0
486,0
228,0
458,0
130,0
114,0
160,0
364,0
316,0
334,0
436,0
408,0
342,0
270,0
230,0
170,0
140,0
234,0
224,0
274,0
236,0
262,0
304,0
100,0
120,0
134,0
110,0
76,0
120,0
268,0
394,0
488,0
672,0
550,0
426,0
238,0
224,0
218,0
190,0
216,0
198,0
242,0
210,0
88,0
136,0
220,0
266,0
424,0
238,0
284,0
180,0
312,0
158,0
118,0
180,0
182,0
266,0
378,0
320,0
338,0
148,0
226,0
6,0
20,0
36,0
42,0
18,0
90,0
180,0
208,0
192,0
420,0
332,0
400,0
222,0
682,0
468,0
456,0
590,0
156,0
60,0
106,0
124,0
200,0
144,0
134,0
150,0
156,0
212,0
34,0
206,0
318,0
284,0
296,0
384,0
678,0
460,0
370,0
244,0
378,0
220,0
50,0
18,0
16,0
26,0
22,0
34,0
98,0
34,0
4,0
56,0
90,0
80,0
132,0
92,0
60,0
136,0
184,0
180,0
262,0
224,0
242,0
114,0
148,0
118,0
126,0
116,0
180,0
158,0
190,0
144,0
62,0
110,0
180,0
148,0
216,0
54,0
52,0
134,0
184,0
212,0
280,0
260,0
322,0
430,0
264,0
186,0
346,0
372,0
302,0
42,0
78,0
148,0
