value,label
0,0
0,0
4,0
2,0
4,0
7,0
10,0
36,0
57,0
74,0
73,0
61,0
19,0
12,0
10,0
2,0
4,0
3,0
34,0
57,0
12,0
4,0
2,0
6,0
3,0
7,0
4,0
7,0
4,0
6,0
0,0
4,0
4,0
4,0
2,0
4,0
4,0
13,0
12,0
14,0
16,0
28,0
63,0
57,0
41,0
8,0
1,0
2,0
1,0
2,0
2,0
0,0
8,0
7,0
5,0
8,0
7,0
11,0
13,0
8,0
8,0
8,0
17,0
9,0
19,0
5,0
4,0
8,0
1,0
5,0
0,0
2,0
4,0
0,0
8,0
16,0
5,0
40,0
59,0
61,0
58,0
47,0
63,0
58,0
56,0
52,0
5,0
2,0
6,0
5,0
5,0
1,0
4,0
1,0
2,0
0,0
2,0
0,0
0,0
4,0
3,0
14,0
8,0
6,0
2,0
2,0
13,0
5,0
11,0
19,0
6,0
2,0
29,0
9,0
4,0
3,0
0,0
1,0
2,0
0,0
6,0
12,0
2,0
5,0
1,0
21,0
19,0
15,0
8,0
3,0
4,0
7,0
3,0
8,0
14,0
4,0
6,0
3,0
0,0
3,0
0,0
2,0
5,0
0,0
2,0
2,0
12,0
15,0
3,0
8,0
7,0
7,0
13,0
14,0
12,0
24,0
18,0
3,0
23,0
17,0
24,0
11,0
2,0
3,0
4,0
0,0
2,0
1,0
7,0
7,0
1,0
2,0
14,0
8,0
4,0
1,0
2,0
2,0
2,0
5,0
11,0
27,0
4,0
2,0
5,0
0,0
5,0
10,0
14,0
13,0
12,0
0,0
2,0
0,0
6,0
7,0
9,0
7,0
13,0
14,0
18,0
12,0
32,0
10,0
9,0
7,0
17,0
15,0
13,0
9,0
10,0
8,0
11,0
11,0
9,0
8,0
25,0
8,0
9,0
10,0
10,0
9,0
6,0
12,0
9,0
9,0
14,0
8,0
18,0
15,0
14,0
10,0
17,0
12,0
10,0
9,0
8,0
8,0
8,0
10,0
8,0
10,0
6,0
2,0
15,0
10,0
5,0
4,0
3,0
19,0
43,0
20,0
27,0
22,0
17,0
10,0
5,0
5,0
1,0
2,0
4,0
2,0
4,0
1,0
0,0
7,0
16,0
16,0
15,0
16,0
18,0
17,0
18,0
25,0
15,0
18,0
17,0
14,0
6,0
13,0
6,0
6,0
7,0
4,0
4,0
2,0
2,0
0,0
2,0
21,0
5,0
3,0
8,0
6,0
6,0
5,0
8,0
5,0
7,0
12,0
9,0
4,0
9,0
6,0
6,0
9,0
6,0
4,0
4,0
4,0
7,0
8,0
16,0
16,0
14,0
22,0
51,0
59,0
68,0
65,0
67,0
66,0
68,0
22,0
44,0
12,0
23,0
11,0
4,0
6,0
4,0
5,0
2,0
6,0
0,0
2,0
0,0
5,0
