value,label
0,0
33,0
177,0
109,0
119,0
89,0
102,0
130,0
249,0
365,0
476,0
443,0
577,0
577,0
425,0
440,0
480,0
527,0
564,0
455,0
429,0
435,0
344,0
404,0
294,0
224,0
209,0
213,0
184,0
172,0
105,0
124,0
168,0
213,0
253,0
270,0
280,0
261,0
260,0
230,0
233,0
289,0
258,0
228,0
202,0
277,0
294,0
277,0
302,0
289,0
272,0
236,0
235,0
192,0
145,0
138,0
146,0
132,0
160,0
185,0
190,0
172,0
154,0
239,0
194,0
197,0
204,0
225,0
238,0
237,0
259,0
219,0
232,0
287,0
143,0
130,0
145,0
123,0
152,0
164,0
430,0
315,0
373,0
619,0
435,0
415,0
315,0
353,0
573,0
617,0
667,0
513,0
343,0
254,0
239,0
270,0
242,0
162,0
112,0
101,0
241,0
158,0
101,0
179,0
253,0
311,0
521,0
515,0
541,0
521,0
412,0
450,0
549,0
610,0
624,0
614,0
267,0
301,0
276,0
295,0
286,0
269,0
176,0
164,0
156,0
99,0
129,0
178,0
250,0
352,0
450,0
552,0
615,0
653,0
473,0
406,0
586,0
594,0
618,0
427,0
369,0
305,0
298,0
306,0
235,0
160,0
126,0
114,0
125,0
94,0
110,0
110,0
230,0
383,0
529,0
530,0
529,0
465,0
453,0
390,0
522,0
552,0
584,0
457,0
375,0
357,0
287,0
326,0
286,0
228,0
164,0
129,0
129,0
105,0
97,0
164,0
272,0
342,0
489,0
511,0
553,0
490,0
394,0
429,0
495,0
532,0
509,0
418,0
415,0
300,0
308,0
526,0
666,0
307,0
192,0
192,0
177,0
162,0
162,0
148,0
224,0
232,0
391,0
340,0
405,0
290,0
347,0
256,0
269,0
255,0
257,0
239,0
229,0
255,0
253,0
260,0
229,0
216,0
170,0
213,0
164,0
166,0
126,0
125,0
136,0
247,0
227,0
234,0
230,0
173,0
159,0
184,0
187,0
193,0
217,0
215,0
217,0
208,0
302,0
229,0
291,0
289,0
293,0
241,0
244,0
228,0
227,0
239,0
254,0
288,0
308,0
313,0
372,0
407,0
386,0
270,0
318,0
305,0
334,0
342,0
408,0
344,0
372,0
362,0
459,0
382,0
364,0
327,0
321,0
192,0
234,0
243,0
277,0
291,0
334,0
228,0
396,0
374,0
407,0
340,0
404,0
428,0
447,0
372,0
345,0
352,0
333,0
404,0
316,0
337,0
322,0
288,0
283,0
287,0
244,0
291,0
431,0
727,0
781,0
662,0
797,0
730,0
449,0
447,0
522,0
607,0
589,0
501,0
336,0
315,0
284,0
309,0
272,0
193,0
169,0
133,0
96,0
111,0
89,0
124,0
362,0
383,0
488,0
537,0
505,0
518,0
481,0
386,0
506,0
521,0
636,0
475,0
371,0
353,0
281,0
305,0
279,0
207,0
146,0
125,0
226,0
151,0
143,0
172,0
314,0
491,0
