value,label
0,0
33,0
31,0
68,0
63,0
128,0
78,0
152,0
111,0
88,0
83,0
78,0
69,0
39,0
78,0
79,0
101,0
114,0
63,0
52,0
32,0
10,0
12,0
8,0
13,0
51,0
42,0
21,0
25,0
54,0
78,0
65,0
57,0
58,0
55,0
51,0
62,0
65,0
70,0
72,0
66,0
86,0
98,0
84,0
80,0
4,0
4,0
1,0
3,0
14,0
26,0
48,0
79,0
63,0
82,0
83,0
40,0
68,0
62,0
71,0
62,0
102,0
103,0
59,0
61,0
75,0
101,0
27,0
23,0
11,0
9,0
10,0
7,0
11,0
22,0
41,0
45,0
38,0
31,0
33,0
38,0
108,0
116,0
122,0
140,0
111,0
104,0
84,0
103,0
154,0
117,0
38,0
23,0
11,0
13,0
12,0
11,0
38,0
34,0
31,0
36,0
33,0
27,0
50,0
36,0
61,0
20,0
30,0
44,0
45,0
42,0
30,0
54,0
44,0
26,0
14,0
20,0
16,0
10,0
8,0
14,0
10,0
22,0
22,0
23,0
20,0
20,0
21,0
27,0
57,0
105,0
103,0
39,0
79,0
101,0
44,0
53,0
49,0
49,0
34,0
21,0
13,0
16,0
12,0
10,0
19,0
20,0
19,0
27,0
43,0
52,0
44,0
25,0
19,0
24,0
32,0
39,0
46,0
56,0
82,0
84,0
101,0
100,0
101,0
104,0
92,0
76,0
82,0
76,0
74,0
87,0
100,0
94,0
92,0
102,0
107,0
98,0
102,0
152,0
44,0
80,0
96,0
119,0
128,0
120,0
358,0
418,0
104,0
101,0
100,0
83,0
84,0
101,0
91,0
102,0
88,0
114,0
122,0
118,0
107,0
118,0
1707,0
117,0
125,0
75,0
79,0
78,0
71,0
153,0
142,0
135,0
74,0
20,0
27,0
19,0
17,0
14,0
20,0
30,0
50,0
44,0
48,0
55,0
45,0
32,0
29,0
36,0
42,0
95,0
57,0
36,0
92,0
76,0
87,0
46,0
48,0
30,0
24,0
17,0
17,0
16,0
12,0
33,0
53,0
55,0
37,0
61,0
75,0
51,0
34,0
35,0
56,0
47,0
111,0
66,0
86,0
82,0
725,0
108,0
133,0
65,0
20,0
23,0
18,0
23,0
32,0
36,0
38,0
31,0
39,0
45,0
35,0
55,0
42,0
43,0
62,0
61,0
62,0
57,0
28,0
60,0
65,0
61,0
35,0
16,0
23,0
12,0
14,0
9,0
11,0
17,0
26,0
31,0
31,0
33,0
33,0
49,0
109,0
77,0
35,0
44,0
51,0
51,0
49,0
85,0
73,0
43,0
21,0
14,0
7,0
8,0
5,0
7,0
8,0
17,0
20,0
18,0
38,0
29,0
33,0
38,0
44,0
51,0
46,0
43,0
51,0
38,0
53,0
58,0
67,0
42,0
23,0
16,0
4,0
11,0
10,0
17,0
8,0
21,0
28,0
42,0
29,0
49,0
35,0
36,0
23,0
